,CR_id,amount,CR_status,CR_created_at,CR_updated_at,user_id,moderated_at,deleted_account_id,reimbursement_date,cash_request_received_date,money_back_date,transfer_type,send_at,recovery_status,reco_creation,reco_last_update,F_id,type,F_status,category,total_amount,reason,F_created_at,F_updated_at,paid_at,from_date,to_date,charge_moment
11382,3039,100.0,money_back,2020-06-11 18:49:29.067256+00,2020-12-18 13:08:40.819196+00,8107.0,2020-06-12 10:35:58.401693+00,,2020-06-29 22:00:00+00,2020-06-15,2020-07-02 18:47:50.846072+00,regular,,,,,,,,,,,,,,,,
11396,5113,50.0,money_back,2020-06-25 10:52:21.549536+00,2020-12-18 13:08:40.854295+00,20531.0,2020-06-25 15:10:37.837299+00,,2020-07-04 22:00:00+00,2020-06-26,2020-07-07 15:40:03.897336+00,regular,,,,,,,,,,,,,,,,
11397,9647,100.0,rejected,2020-07-24 22:03:10.904685+00,2020-07-25 08:35:52.536479+00,,2020-07-25 08:35:52.534229+00,22262.0,2020-08-28 22:00:00+00,,,regular,2020-07-31 22:03:10.904226+00,,,,,,,,,,,,,,,
11398,3038,100.0,money_back,2020-06-11 18:44:38.110492+00,2020-12-18 13:08:40.866088+00,14025.0,2020-06-12 10:34:36.167075+00,,2020-07-03 22:00:00+00,2020-06-16,2020-07-07 15:42:34.384122+00,regular,,,,,,,,,,,,,,,,
11399,18937,100.0,rejected,2020-10-02 18:23:35.778766+00,2020-10-03 11:44:33.599322+00,,2020-10-03 11:44:33.593986+00,24005.0,2020-10-30 19:24:39.178+00,,,regular,2020-10-09 18:23:35.746054+00,,,,,,,,,,,,,,,
11400,2653,100.0,money_back,2020-06-06 12:59:49.74718+00,2020-12-18 13:08:40.878131+00,9447.0,2020-06-07 18:10:35.651873+00,,2020-07-05 22:00:00+00,2020-06-09,2020-07-07 15:47:29.317366+00,regular,,,,,,,,,,,,,,,,
11403,10731,50.0,rejected,2020-08-03 20:11:40.535094+00,2020-08-04 09:51:00.112957+00,,2020-08-04 09:51:00.109871+00,22262.0,2020-08-28 22:00:00+00,,,regular,2020-08-10 20:11:40.534575+00,,,,,,,,,,,,,,,
11404,11929,100.0,rejected,2020-08-11 10:20:04.834598+00,2020-08-11 10:31:43.294754+00,,2020-08-11 10:31:43.292313+00,22262.0,2020-08-28 22:00:00+00,,,instant,2020-08-18 10:20:04.834182+00,,,,,,,,,,,,,,,
11405,4232,100.0,money_back,2020-06-19 15:38:54.910313+00,2020-12-18 13:08:40.905749+00,3628.0,2020-06-19 17:10:56.12435+00,,2020-07-15 22:00:00+00,2020-06-23,2020-07-15 22:00:00+00,regular,,,,,,,,,,,,,,,,
11406,13051,70.0,rejected,2020-08-19 10:04:52.965306+00,2020-08-19 10:23:24.243124+00,,2020-08-19 10:23:24.237249+00,22262.0,2020-09-05 10:04:52.91945+00,,,instant,2020-08-26 10:04:52.91945+00,,,,,,,,,,,,,,,
11407,3854,100.0,money_back,2020-06-18 07:17:43.267498+00,2020-12-18 13:08:40.918367+00,16311.0,2020-06-18 14:24:58.621015+00,,2020-07-04 22:00:00+00,2020-06-20,2020-07-07 15:56:48.541755+00,regular,,,,,,,,,,,,,,,,
11409,3340,100.0,money_back,2020-06-15 09:56:49.099216+00,2020-12-18 13:08:40.929278+00,15251.0,2020-06-15 11:44:48.254899+00,,2020-07-04 22:00:00+00,2020-06-17,2020-07-07 15:10:00.607555+00,regular,,,,,,,,,,,,,,,,
11410,7653,100.0,money_back,2020-07-11 23:09:22.789494+00,2020-12-18 13:08:40.949698+00,25679.0,2020-07-12 16:19:30.823618+00,,2020-08-10 22:00:00+00,2020-07-14,2020-08-11 22:00:00+00,regular,,,,,,,,,,,,,,,,
11418,8618,100.0,money_back,2020-07-17 10:08:00.477227+00,2020-12-18 13:08:40.980639+00,11533.0,2020-07-17 15:44:45.027476+00,,2020-08-03 22:00:00+00,2020-07-21,2020-08-02 00:15:51.142707+00,regular,,,,,,,,,,,,,,,,
11420,3935,100.0,money_back,2020-06-18 13:21:34.676884+00,2020-12-18 13:08:40.991483+00,18473.0,2020-06-18 16:26:30.608821+00,,2020-07-01 22:00:00+00,2020-06-20,2020-07-03 03:17:25.409911+00,regular,,,,,,,,,,,,,,,,
11422,2747,100.0,money_back,2020-06-09 07:42:24.888682+00,2020-12-18 13:08:41.01049+00,12040.0,2020-06-09 13:47:33.935717+00,,2020-07-05 22:00:00+00,2020-06-11,2020-07-07 15:15:27.380995+00,regular,,,,,,,,,,,,,,,,
11434,1030,100.0,money_back,2020-04-02 20:25:33.200588+00,2020-11-04 12:55:31.094297+00,,2020-04-03 09:48:38.836401+00,21776.0,2020-05-03 22:00:00+00,2020-04-07,2020-05-12 20:20:49.144844+00,regular,,,,,,,,,,,,,,,,
11435,1728,100.0,money_back,2020-05-13 13:21:35.376522+00,2020-06-11 00:28:47.300295+00,,2020-05-13 13:46:42.349433+00,21776.0,2020-06-03 22:00:00+00,2020-05-14,2020-06-11 00:28:47.299982+00,regular,,,,,,,,,,,,,,,,
11438,9122,100.0,money_back,2020-07-20 16:37:48.069768+00,2020-12-18 13:08:41.038967+00,10105.0,2020-07-20 19:05:23.527565+00,,2020-08-05 22:00:00+00,2020-07-22,2020-08-05 22:00:00+00,regular,2020-07-27 16:37:48.06913+00,,,,,,,,,,,,,,,
11439,3966,50.0,money_back,2020-06-18 15:14:00.139711+00,2020-12-18 13:08:41.049682+00,13292.0,2020-06-18 16:51:55.280698+00,,2020-06-29 22:00:00+00,2020-06-19,2020-07-02 18:25:50.424424+00,regular,,,,,,,,,,,,,,,,
11448,4728,100.0,money_back,2020-06-23 05:08:25.420471+00,2020-12-18 13:08:41.059877+00,5286.0,2020-06-23 11:47:44.842562+00,,2020-07-04 22:00:00+00,2020-06-26,2020-07-07 15:17:30.554172+00,regular,,,,,,,,,,,,,,,,
11452,3165,100.0,money_back,2020-06-12 14:53:36.111854+00,2020-12-18 13:08:41.07852+00,1415.0,2020-06-12 14:56:56.561339+00,,2020-06-29 22:00:00+00,2020-06-16,2020-07-02 18:39:20.426337+00,regular,,,,,,,,,,,,,,,,
11453,3731,100.0,money_back,2020-06-17 19:28:52.987784+00,2020-12-18 13:08:41.08986+00,16984.0,2020-06-18 11:18:55.524503+00,,2020-06-29 22:00:00+00,2020-06-21,2020-07-02 19:07:50.181894+00,regular,,,,,,,,,,,,,,,,
11459,147,100.0,direct_debit_rejected,2019-12-13 17:11:19.433897+00,2020-12-20 22:35:13.555072+00,443.0,2019-12-13 17:12:26.03688+00,,2020-01-07 23:00:00+00,2019-12-16,2020-07-14 13:41:44.34578+00,regular,,pending,2020-12-13 22:52:01.288933+00,2020-12-20 22:35:13.571214+00,,,,,,,,,,,,
11462,7330,100.0,rejected,2020-07-09 13:21:16.456114+00,2020-07-09 16:46:28.161964+00,,2020-07-09 16:46:28.1597+00,21830.0,2020-08-05 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
11465,3108,50.0,money_back,2020-06-12 06:56:42.267328+00,2020-12-18 13:08:41.138504+00,8040.0,2020-06-12 13:11:53.233043+00,,2020-07-03 22:00:00+00,2020-06-16,2020-07-07 15:21:49.97739+00,regular,,,,,,,,,,,,,,,,
11466,3687,100.0,money_back,2020-06-17 17:22:46.284351+00,2020-12-18 13:08:41.15135+00,16466.0,2020-06-18 09:59:48.705366+00,,2020-07-05 22:00:00+00,2020-06-19,2020-07-07 15:37:45.86941+00,regular,,,,,,,,,,,,,,,,
11483,4530,100.0,money_back,2020-06-21 16:22:33.593975+00,2020-12-18 13:08:41.179844+00,20015.0,2020-06-21 17:28:55.300048+00,,2020-07-03 22:00:00+00,2020-06-23,2020-07-07 15:41:42.282925+00,regular,,,,,,,,,,,,,,,,
11507,6321,50.0,money_back,2020-07-02 17:58:38.317643+00,2020-12-18 13:08:41.240619+00,27292.0,2020-07-02 19:14:07.091911+00,,2020-08-04 22:00:00+00,2020-07-04,2020-08-04 22:00:00+00,regular,,,,,,,,,,,,,,,,
11526,3650,100.0,money_back,2020-06-17 14:58:07.331198+00,2020-12-18 13:08:41.261562+00,4616.0,2020-06-17 15:45:18.368091+00,,2020-07-05 22:00:00+00,2020-06-20,2020-07-07 15:53:04.128986+00,regular,,,,,,,,,,,,,,,,
11527,4110,100.0,money_back,2020-06-19 06:24:29.100791+00,2020-12-18 13:08:41.270729+00,18369.0,2020-06-19 12:41:27.344048+00,,2020-07-19 22:00:00+00,2020-06-23,2020-07-19 22:00:00+00,regular,,,,,,,,,,,,,,,,
11528,8619,100.0,money_back,2020-07-17 10:17:26.624653+00,2020-12-18 13:08:41.277984+00,20149.0,2020-07-17 15:45:05.394653+00,,2020-08-09 22:00:00+00,2020-07-21,2020-08-09 22:00:00+00,regular,,,,,,,,,,,,,,,,
11530,2082,100.0,rejected,2020-05-21 07:38:02.041361+00,2020-05-21 09:21:31.518909+00,,2020-05-21 09:21:31.513253+00,22502.0,2020-06-05 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
11531,2767,80.0,rejected,2020-06-09 11:28:32.226728+00,2020-06-09 13:52:23.539574+00,,2020-06-09 13:52:23.534737+00,22502.0,2020-07-05 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
11567,3345,100.0,money_back,2020-06-15 11:16:57.115216+00,2020-12-18 13:08:41.32872+00,3264.0,2020-06-15 11:52:59.752956+00,,2020-07-05 22:00:00+00,2020-06-17,2020-07-07 15:17:55.418392+00,regular,,,,,,,,,,,,,,,,
11570,2708,50.0,money_back,2020-06-08 09:15:54.917734+00,2020-12-18 13:08:41.337053+00,12656.0,2020-06-08 09:30:57.371165+00,,2020-07-07 22:00:00+00,2020-06-09,2020-07-07 22:00:00+00,regular,,,,,,,,,,,,,,,,
11571,3230,100.0,money_back,2020-06-13 09:12:09.831329+00,2020-12-18 13:08:41.344475+00,590.0,2020-06-13 17:16:07.571794+00,,2020-06-27 22:00:00+00,2020-06-16,2020-06-30 08:51:21.292402+00,regular,,,,,,,,,,,,,,,,
11572,8718,100.0,money_back,2020-07-17 16:43:09.663989+00,2020-12-18 13:08:41.351748+00,34063.0,2020-07-19 15:05:32.821953+00,,2020-08-05 22:00:00+00,2020-07-20,2020-08-05 22:00:00+00,regular,,,,,,,,,,,,,,,,
11573,3926,100.0,money_back,2020-06-18 13:01:58.039083+00,2020-12-18 13:08:41.359596+00,14616.0,2020-06-19 09:31:49.983447+00,,2020-06-26 22:00:00+00,2020-06-22,2020-06-30 08:58:54.447818+00,regular,,,,,,,,,,,,,,,,
11574,4559,100.0,money_back,2020-06-21 21:43:44.855147+00,2020-12-18 13:08:41.367643+00,18086.0,2020-06-22 17:22:00.342959+00,,2020-07-10 22:00:00+00,2020-06-24,2020-07-12 22:00:00+00,regular,,,,,,,,,,,,,,,,
11575,4008,100.0,money_back,2020-06-18 17:51:40.002759+00,2020-12-18 13:08:41.391648+00,18335.0,2020-06-19 09:58:36.804727+00,,2020-06-28 17:51:40.000899+00,2020-06-22,2020-06-30 08:59:58.374697+00,regular,,,,,,,,,,,,,,,,
11577,5541,100.0,money_back,2020-06-26 21:28:24.402731+00,2020-12-18 13:08:41.419263+00,10342.0,2020-06-27 15:32:08.648592+00,,2020-07-05 22:00:00+00,2020-06-29,2020-07-07 15:48:13.447949+00,regular,,,,,,,,,,,,,,,,
11584,9343,100.0,money_back,2020-07-22 05:36:16.148008+00,2020-12-18 13:08:41.440478+00,33860.0,2020-07-22 08:54:09.539462+00,,2020-08-06 22:00:00+00,2020-07-23,2020-08-06 22:00:00+00,regular,2020-07-29 05:36:16.147588+00,,,,,,,,,,,,,,,
11601,7577,100.0,money_back,2020-07-11 08:54:47.78079+00,2020-12-18 13:08:41.459321+00,14258.0,2020-07-11 12:15:14.56363+00,,2020-07-29 22:00:00+00,2020-07-14,2020-07-29 22:00:00+00,regular,,,,,,,,,,,,,,,,
11613,359,100.0,money_back,2020-01-01 16:19:54.214375+00,2020-11-04 12:55:46.399876+00,610.0,2020-01-02 13:46:00.229934+00,,2020-02-03 23:00:00+00,2020-01-03,2020-11-23 10:31:32.322281+00,regular,,completed,2020-03-20 14:12:53.223761+00,2020-03-31 16:05:16.459528+00,,,,,,,,,,,,
11614,1049,100.0,direct_debit_rejected,2020-04-06 06:53:56.480743+00,2020-12-19 22:09:14.030465+00,4723.0,2020-04-06 09:03:28.512231+00,,2020-05-06 06:53:56.480259+00,2020-04-06,2020-05-29 21:22:11.422053+00,regular,,pending,2020-05-06 20:45:44.582683+00,2020-12-19 22:09:14.045398+00,,,,,,,,,,,,
11615,1284,100.0,direct_debit_rejected,2020-04-18 17:24:15.246021+00,2020-12-19 22:13:57.006988+00,7024.0,2020-04-18 17:41:47.827877+00,,2020-05-10 22:00:00+00,2020-04-21,2020-07-07 15:41:41.194514+00,regular,,pending,2020-05-13 20:40:52.370786+00,2020-12-19 22:13:57.026037+00,,,,,,,,,,,,
11616,579,50.0,direct_debit_rejected,2020-01-31 21:46:32.27067+00,2020-12-19 22:22:01.139106+00,2716.0,2020-02-01 12:48:08.53338+00,,2020-04-05 22:00:00+00,2020-02-04,,regular,,pending,2020-04-14 20:25:53.752367+00,2020-12-19 22:22:01.155253+00,,,,,,,,,,,,
11617,14019,50.0,money_back,2020-08-28 23:11:46.640655+00,2020-12-18 13:08:41.495937+00,29092.0,2020-08-29 10:16:03.913899+00,,2020-09-17 22:00:00+00,2020-09-08,2020-09-22 22:00:00+00,regular,2020-09-04 23:11:46.576722+00,,,,,,,,,,,,,,,
11618,474,100.0,money_back,2020-01-18 15:29:15.341134+00,2020-12-02 22:37:10.10027+00,1378.0,2020-01-19 14:31:01.519541+00,,2020-04-05 22:00:00+00,2020-01-21,2020-12-03 00:37:17.671966+00,regular,,completed,2020-05-26 19:56:10.234021+00,2020-12-02 22:37:10.116435+00,,,,,,,,,,,,
11619,20670,100.0,money_back,2020-10-12 17:45:24.764485+00,2020-12-18 13:08:41.510087+00,5038.0,,,2020-11-04 11:00:00+00,2020-10-21,2020-11-04 19:47:40.371274+00,regular,2020-10-19 17:45:24.761437+00,,,,,,,,,,,,,,,
11620,10728,30.0,money_back,2020-08-03 19:13:10.355639+00,2020-12-18 13:08:41.525202+00,35215.0,2020-08-04 09:34:05.551355+00,,2020-08-29 23:51:00+00,2020-08-05,2020-08-21 09:17:44.612071+00,regular,2020-08-10 19:13:10.354876+00,,,,,,,,,,,,,,,
11621,4088,100.0,money_back,2020-06-19 00:22:33.300486+00,2020-12-18 13:08:41.546737+00,18837.0,2020-06-19 12:15:17.836598+00,,2020-07-02 22:00:00+00,2020-06-22,2020-07-04 03:18:14.808192+00,regular,,,,,,,,,,,,,,,,
11622,2623,100.0,money_back,2020-06-05 20:35:33.757802+00,2020-12-18 13:08:41.557675+00,12091.0,2020-06-06 08:30:27.472327+00,,2020-07-05 22:00:00+00,2020-06-09,2020-07-07 15:15:21.547647+00,regular,,,,,,,,,,,,,,,,
11623,3265,100.0,money_back,2020-06-13 19:13:25.054342+00,2020-12-18 13:08:41.566442+00,11704.0,2020-06-14 14:18:13.324133+00,,2020-07-05 22:00:00+00,2020-06-16,2020-07-07 15:17:57.352935+00,regular,,,,,,,,,,,,,,,,
11628,4025,100.0,money_back,2020-06-18 19:05:06.090839+00,2020-12-18 13:08:41.580316+00,10727.0,2020-06-19 10:51:03.184462+00,,2020-07-07 23:51:00+00,2020-06-23,2020-07-08 22:00:00+00,regular,,,,,,,,,,,,,,,,
11629,3703,100.0,rejected,2020-06-17 18:15:54.450155+00,2020-06-18 11:06:34.073386+00,,2020-06-18 11:06:34.067763+00,22863.0,2020-07-06 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
11630,3914,100.0,rejected,2020-06-18 11:53:29.772012+00,2020-06-18 14:38:12.656646+00,,2020-06-18 14:38:12.652548+00,22863.0,2020-07-06 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
11631,4057,100.0,rejected,2020-06-18 20:46:03.45561+00,2020-06-19 11:23:27.513537+00,,2020-06-19 11:23:27.509879+00,22863.0,2020-07-06 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
11632,4447,100.0,rejected,2020-06-21 01:48:41.650621+00,2020-06-21 16:30:36.411265+00,,2020-06-21 16:30:36.406785+00,22863.0,2020-07-06 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
11633,4531,100.0,rejected,2020-06-21 16:34:08.349608+00,2020-06-22 16:24:57.211702+00,,2020-06-22 16:24:57.20752+00,22863.0,2020-07-06 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
11634,11449,100.0,money_back,2020-08-08 06:52:14.711923+00,2020-12-18 13:08:41.59409+00,32912.0,2020-08-08 07:25:39.766765+00,,2020-09-02 22:00:00+00,2020-08-11,2020-09-02 22:00:00+00,regular,2020-08-15 06:52:14.71118+00,,,,,,,,,,,,,,,
11636,5616,100.0,money_back,2020-06-27 15:54:54.06857+00,2020-12-18 13:08:41.62406+00,23469.0,2020-06-27 17:46:54.05183+00,,2020-07-04 22:00:00+00,2020-06-30,2020-07-07 15:17:27.221904+00,regular,,,,,,,,,,,,,,,,
11637,3341,100.0,money_back,2020-06-15 10:29:14.948726+00,2020-12-18 13:08:41.669041+00,1227.0,2020-06-15 11:50:58.538202+00,,2020-07-03 22:00:00+00,2020-06-21,2020-07-07 15:23:29.528679+00,regular,,,,,,,,,,,,,,,,
11638,3115,100.0,money_back,2020-06-12 07:47:11.586856+00,2020-12-18 13:08:41.700022+00,1361.0,2020-06-12 13:29:17.325383+00,,2020-07-05 22:00:00+00,2020-06-16,2020-07-07 15:47:11.276678+00,regular,,,,,,,,,,,,,,,,
11639,2535,100.0,money_back,2020-06-03 17:16:27.641603+00,2020-12-18 13:08:41.719478+00,12534.0,2020-06-10 09:00:19.263077+00,,2020-07-05 22:00:00+00,2020-06-11,2020-07-07 15:50:05.37107+00,regular,,,,,,,,,,,,,,,,
11643,2978,100.0,money_back,2020-06-11 07:16:42.079063+00,2020-12-18 13:08:41.777664+00,3617.0,2020-06-11 12:20:58.174082+00,,2020-07-02 22:00:00+00,2020-06-13,2020-07-04 03:18:54.565802+00,regular,,,,,,,,,,,,,,,,
11654,3734,100.0,money_back,2020-06-17 19:40:04.887024+00,2020-12-18 13:08:41.809056+00,16279.0,2020-06-18 11:20:14.568431+00,,2020-07-01 22:00:00+00,2020-06-20,2020-07-03 03:27:01.251627+00,regular,,,,,,,,,,,,,,,,
11657,10560,100.0,money_back,2020-08-02 11:58:36.622874+00,2020-12-18 13:08:41.829432+00,680.0,2020-08-02 16:20:54.146234+00,,2020-08-28 22:00:00+00,2020-08-04,2020-08-30 22:00:00+00,regular,2020-08-09 11:58:36.62248+00,,,,,,,,,,,,,,,
11663,5521,50.0,money_back,2020-06-26 17:02:31.444673+00,2020-12-18 13:08:41.877917+00,13104.0,2020-06-26 17:43:28.555963+00,,2020-07-30 22:00:00+00,2020-06-30,2020-07-30 22:00:00+00,regular,,,,,,,,,,,,,,,,
11664,3233,100.0,money_back,2020-06-13 09:49:42.131822+00,2020-12-18 13:08:41.893876+00,14547.0,2020-06-13 17:18:45.785275+00,,2020-07-05 22:00:00+00,2020-06-16,2020-07-07 15:27:17.777787+00,regular,,,,,,,,,,,,,,,,
11665,8454,100.0,money_back,2020-07-16 10:37:14.487974+00,2020-12-18 13:08:41.91506+00,2039.0,2020-07-17 11:04:54.462792+00,,2020-08-10 23:51:00+00,2020-07-21,2020-08-11 22:00:00+00,regular,,,,,,,,,,,,,,,,
11666,11699,100.0,rejected,2020-08-10 12:45:48.24911+00,2020-08-10 15:00:38.804584+00,,2020-08-10 15:00:38.802011+00,23059.0,2020-09-05 22:00:00+00,,,instant,2020-08-17 12:45:48.248715+00,,,,,,,,,,,,,,,
11667,2973,100.0,money_back,2020-06-11 06:40:22.365716+00,2020-12-18 13:08:41.927796+00,161.0,2020-06-11 12:12:09.671443+00,,2020-07-05 22:00:00+00,2020-06-12,2020-07-07 15:14:19.025022+00,regular,,,,,,,,,,,,,,,,
11669,4036,100.0,money_back,2020-06-18 20:02:59.729864+00,2020-12-18 13:08:41.946266+00,16941.0,2020-06-19 10:52:55.94424+00,,2020-07-04 22:00:00+00,2020-06-24,2020-07-07 15:21:19.370047+00,regular,,,,,,,,,,,,,,,,
11673,4766,100.0,money_back,2020-06-23 08:39:25.310161+00,2020-12-18 13:08:41.962866+00,20809.0,2020-06-23 12:35:06.829816+00,,2020-07-05 22:00:00+00,2020-06-24,2020-07-07 15:34:22.050911+00,regular,,,,,,,,,,,,,,,,
11674,3929,100.0,money_back,2020-06-18 13:05:34.302392+00,2020-12-18 13:08:41.970839+00,13778.0,2020-06-18 14:43:13.089037+00,,2020-07-05 22:00:00+00,2020-06-19,2020-07-07 15:40:02.705869+00,regular,,,,,,,,,,,,,,,,
11675,2517,100.0,money_back,2020-06-03 11:25:51.084758+00,2020-12-18 13:08:41.986764+00,11707.0,2020-06-03 11:30:19.752433+00,,2020-07-05 22:00:00+00,2020-06-05,2020-07-07 15:52:04.576207+00,regular,,,,,,,,,,,,,,,,
11678,3608,100.0,money_back,2020-06-17 10:35:33.273222+00,2020-12-18 13:08:42.002183+00,11848.0,2020-06-17 13:15:50.120342+00,,2020-07-05 22:00:00+00,2020-06-18,2020-07-07 15:50:16.877938+00,regular,,,,,,,,,,,,,,,,
11680,4631,100.0,money_back,2020-06-22 12:11:04.462685+00,2020-12-18 13:08:42.012492+00,20537.0,2020-06-22 18:43:44.533614+00,,2020-07-03 22:00:00+00,2020-06-25,2020-07-07 15:50:29.591113+00,regular,,,,,,,,,,,,,,,,
11681,4765,100.0,money_back,2020-06-23 08:38:03.586791+00,2020-12-18 13:08:42.024836+00,7474.0,2020-06-23 12:33:26.305203+00,,2020-07-05 22:00:00+00,2020-06-24,2020-07-07 15:53:41.428991+00,regular,,,,,,,,,,,,,,,,
11683,3285,90.0,money_back,2020-06-14 10:38:19.944721+00,2020-12-18 13:08:42.052416+00,14977.0,2020-06-15 08:19:41.351523+00,,2020-07-05 22:00:00+00,2020-06-16,2020-07-07 15:26:16.551169+00,regular,,,,,,,,,,,,,,,,
11692,4113,100.0,money_back,2020-06-19 06:29:24.139719+00,2020-12-18 13:08:42.165899+00,18872.0,2020-06-19 12:44:24.738861+00,,2020-07-01 22:00:00+00,2020-06-22,2020-07-03 03:35:06.633326+00,regular,,,,,,,,,,,,,,,,
11696,2987,50.0,money_back,2020-06-11 08:52:54.31111+00,2020-12-18 13:08:42.201464+00,13821.0,2020-06-13 15:50:38.955058+00,,2020-07-04 22:00:00+00,2020-06-16,2020-07-07 15:08:30.705015+00,regular,,,,,,,,,,,,,,,,
11698,4305,100.0,money_back,2020-06-19 23:44:05.892652+00,2020-12-18 13:08:42.210777+00,18591.0,2020-06-20 14:22:29.808743+00,,2020-06-29 22:00:00+00,2020-06-23,2020-07-02 18:55:30.025851+00,regular,,,,,,,,,,,,,,,,
11699,2917,100.0,money_back,2020-06-10 15:00:51.253484+00,2020-12-18 13:08:42.219494+00,13564.0,2020-06-13 15:49:23.991306+00,,2020-07-05 15:00:51+00,2020-06-16,2020-07-07 15:24:20.421682+00,regular,,,,,,,,,,,,,,,,
11700,3209,100.0,money_back,2020-06-13 01:16:28.232867+00,2020-12-18 13:08:42.228656+00,5453.0,2020-06-13 17:00:16.969533+00,,2020-07-05 22:00:00+00,2020-06-16,2020-07-07 15:31:20.927087+00,regular,,,,,,,,,,,,,,,,
11701,3627,100.0,money_back,2020-06-17 12:37:14.109824+00,2020-12-18 13:08:42.249995+00,15479.0,2020-06-17 13:26:14.796722+00,,2020-07-05 22:00:00+00,2020-06-19,2020-07-07 15:41:49.906404+00,regular,,,,,,,,,,,,,,,,
11702,2935,100.0,money_back,2020-06-10 18:48:26.94738+00,2020-12-18 13:08:42.266706+00,13745.0,2020-06-11 10:14:36.97438+00,,2020-07-05 22:00:00+00,2020-06-12,2020-07-07 15:46:50.745925+00,regular,,,,,,,,,,,,,,,,
11706,2729,80.0,money_back,2020-06-08 16:10:21.879169+00,2020-12-18 13:08:42.280308+00,10324.0,2020-06-09 10:16:20.824886+00,,2020-07-05 22:00:00+00,2020-06-11,2020-07-07 15:47:26.800656+00,regular,,,,,,,,,,,,,,,,
11708,3030,100.0,money_back,2020-06-11 15:56:58.099609+00,2020-12-18 13:08:42.298837+00,3121.0,2020-06-11 16:58:16.48653+00,,2020-07-05 22:00:00+00,2020-06-16,2020-07-07 15:58:00.395506+00,regular,,,,,,,,,,,,,,,,
11709,9125,50.0,money_back,2020-07-20 16:53:54.401481+00,2020-12-18 13:08:42.30793+00,6644.0,2020-07-20 19:04:57.270466+00,,2020-07-29 22:00:00+00,2020-07-22,2020-07-29 22:00:00+00,regular,2020-07-27 16:53:54.40106+00,,,,,,,,,,,,,,,
11710,3446,100.0,money_back,2020-06-16 07:53:50.889573+00,2020-12-18 13:08:42.327083+00,3088.0,2020-06-16 11:43:31.244487+00,,2020-06-25 22:00:00+00,2020-06-19,2020-06-27 03:24:56.926817+00,regular,,,,,,,,,,,,,,,,
11711,2892,100.0,money_back,2020-06-10 11:39:08.329525+00,2020-12-18 13:08:42.33553+00,,2020-06-10 13:24:50.03457+00,18672.0,2020-07-05 22:00:00+00,2020-06-12,2020-07-07 15:15:09.862939+00,regular,,,,,,,,,,,,,,,,
11718,2774,100.0,money_back,2020-06-09 12:02:04.626375+00,2020-12-18 13:08:42.354932+00,13578.0,2020-06-09 14:02:08.303396+00,,2020-07-01 22:00:00+00,2020-06-11,2020-07-03 03:17:29.652016+00,regular,,,,,,,,,,,,,,,,
11719,3169,100.0,money_back,2020-06-12 14:59:48.618992+00,2020-12-18 13:08:42.363671+00,8093.0,2020-06-12 15:12:04.96229+00,,2020-07-03 22:00:00+00,2020-06-16,2020-07-07 15:11:50.412434+00,regular,,,,,,,,,,,,,,,,
11723,4407,100.0,money_back,2020-06-20 17:10:06.747004+00,2020-12-18 13:08:42.408586+00,17929.0,2020-06-21 16:16:58.657318+00,,2020-07-06 22:00:00+00,2020-06-23,2020-07-07 22:00:00+00,regular,,,,,,,,,,,,,,,,
11724,3315,100.0,money_back,2020-06-14 20:16:13.306021+00,2020-12-18 13:08:42.417684+00,8087.0,2020-06-15 06:30:32.346034+00,,2020-07-05 22:00:00+00,2020-06-16,2020-07-07 15:12:19.732641+00,regular,,,,,,,,,,,,,,,,
11725,3199,100.0,money_back,2020-06-12 22:40:27.186875+00,2020-12-18 13:08:42.435651+00,496.0,2020-06-13 16:49:10.106977+00,,2020-06-29 22:00:00+00,2020-06-16,2020-07-02 18:34:03.436254+00,regular,,,,,,,,,,,,,,,,
11726,2661,100.0,money_back,2020-06-06 16:26:26.030873+00,2020-12-18 13:08:42.442739+00,10116.0,2020-06-06 17:50:34.061784+00,,2020-07-07 22:00:00+00,2020-06-09,2020-07-07 22:00:00+00,regular,,,,,,,,,,,,,,,,
11727,2502,100.0,money_back,2020-06-03 07:01:22.716224+00,2020-12-18 13:08:42.45002+00,5866.0,2020-06-04 07:47:50.056876+00,,2020-07-02 22:00:00+00,2020-06-05,2020-07-04 03:20:16.127666+00,regular,,,,,,,,,,,,,,,,
11728,4587,100.0,money_back,2020-06-22 08:13:20.566283+00,2020-12-18 13:08:42.458061+00,16914.0,2020-06-22 17:30:51+00,,2020-07-05 22:00:00+00,2020-06-24,2020-06-30 15:23:19.282499+00,regular,,,,,,,,,,,,,,,,
